,Draft_Year,Rk,Tm,Player,College,Yrs,G,MP,PTS,TRB,AST,FG_PERC,3P_PERC,FT_PERC_per_Game,MP_per_Game,PTS_per_Game,TRB_per_Game,AST_per_Game,WS,WS_per_48,BPM,VORP
469,2003,51.0,NJN,Kyle Korver,Creighton University,14,1022,27130,10210,3172,1870,0.44299999999999995,0.431,0.88,26.5,10.0,3.1,1.8,64.7,0.114,0.9,20.1
470,2003,52.0,TOR,Remon Van de Hare,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2003,53.0,CHI,Tommy Smith,Arizona State University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2003,54.0,POR,Nedzad Sinanovic,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2003,55.0,MIN,Rick Rickert,University of Minnesota,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2003,56.0,BOS,Brandon Hunter,Ohio University,2,67,630,220,187,22,0.47600000000000003,0.0,0.488,9.4,3.3,2.8,0.3,0.7,0.055,-5.4,-0.5
475,2003,57.0,DAL,Xue Yuyang,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2003,58.0,DET,Andreas Glyniadakis,,1,13,81,17,8,1,0.47100000000000003,0.0,0.5,6.2,1.3,0.6,0.1,-0.2,-0.14300000000000002,-12.1,-0.2
477,2004,1.0,ORL,Dwight Howard,,13,938,32799,16419,11899,1397,0.584,0.08900000000000001,0.5660000000000001,35.0,17.5,12.7,1.5,120.0,0.17600000000000002,2.6,38.5
478,2004,2.0,CHA,Emeka Okafor,University of Connecticut,9,590,18702,7256,5847,512,0.512,0.0,0.584,31.7,12.3,9.9,0.9,44.3,0.114,-0.4,7.5
479,2004,3.0,CHI,Ben Gordon,University of Connecticut,11,744,20366,11084,1851,1868,0.43200000000000005,0.401,0.857,27.4,14.9,2.5,2.5,33.3,0.078,-1.1,4.7
480,2004,4.0,LAC,Shaun Livingston,,12,680,14754,4487,1703,2188,0.48200000000000004,0.188,0.7909999999999999,21.7,6.6,2.5,3.2,25.2,0.08199999999999999,-1.5,1.7
481,2004,5.0,WAS,Devin Harris,University of Wisconsin,13,827,21231,9419,1873,3554,0.435,0.324,0.795,25.7,11.4,2.3,4.3,49.9,0.113,0.5,13.4
482,2004,6.0,ATL,Josh Childress,Stanford University,8,391,10432,3548,1850,609,0.522,0.32899999999999996,0.779,26.7,9.1,4.7,1.6,25.7,0.11800000000000001,1.3,8.6
483,2004,7.0,PHO,Luol Deng,Duke University,13,879,30536,13202,5394,2023,0.455,0.332,0.77,34.7,15.0,6.1,2.3,73.2,0.115,0.9,22.5
484,2004,8.0,TOR,Rafael Araujo,Brigham Young University,3,139,1585,389,395,41,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013000000000000001,-6.4,-1.8
485,2004,9.0,PHI,Andre Iguodala,University of Arizona,13,961,33424,12516,5075,4345,0.46299999999999997,0.335,0.715,34.8,13.0,5.3,4.5,87.2,0.125,3.0,42.4
486,2004,10.0,CLE,Luke Jackson,University of Oregon,4,73,724,252,89,58,0.35700000000000004,0.36,0.732,9.9,3.5,1.2,0.8,0.2,0.01,-4.4,-0.4
487,2004,11.0,GSW,Andris Biedrins,,10,516,11146,3247,3631,467,0.594,0.0,0.5,21.6,6.3,7.0,0.9,30.7,0.132,1.1,8.6
488,2004,12.0,SEA,Robert Swift,,4,97,1500,416,376,20,0.506,0.0,0.61,15.5,4.3,3.9,0.2,1.7,0.054000000000000006,-4.1,-0.8
489,2004,13.0,POR,Sebastian Telfair,,10,564,12149,4183,898,1960,0.39,0.319,0.777,21.5,7.4,1.6,3.5,5.0,0.02,-3.9,-5.8
490,2004,14.0,UTA,Kris Humphries,University of Minnesota,13,789,14075,5303,4262,549,0.465,0.29100000000000004,0.7,17.8,6.7,5.4,0.7,30.0,0.102,-1.9,0.2
491,2004,15.0,BOS,Al Jefferson,,13,872,25735,14047,7521,1314,0.499,0.127,0.7090000000000001,29.5,16.1,8.6,1.5,69.3,0.129,0.3,15.0
492,2004,16.0,UTA,Kirk Snyder,"University of Nevada, Reno",4,211,3540,1333,491,241,0.43799999999999994,0.327,0.6990000000000001,16.8,6.3,2.3,1.1,4.5,0.061,-2.0,0.0
493,2004,17.0,ATL,Josh Smith,,12,891,28988,12994,6649,2789,0.45299999999999996,0.285,0.632,32.5,14.6,7.5,3.1,51.0,0.085,2.1,30.0
